"Date Time","Temp","SpCond","Sal","Depth","pH","pH","Turbid+","Chl","Chl","ODOsat","ODO","Battery"
"M/D/Y HH:MM:SS","C","uS","ppt","meters","","mV","NTU","ug/L","RFU","%","mg/L","volts"
"06/09/21 17:46:11",12.63,50438,33.00,0.522,12.00,-305.7,1.4,3.13,0.54,99.9,8.63,11.4
"06/09/21 17:51:11",12.63,50446,33.01,0.523,12.00,-305.5,1.4,3.11,0.53,99.7,8.61,11.5
"06/09/21 17:56:10",12.66,50430,33.00,0.526,12.00,-305.5,1.5,3.25,0.56,99.8,8.62,11.3
"06/09/21 18:01:10",12.70,50419,32.99,0.526,12.00,-305.5,1.0,2.97,0.51,100.1,8.64,11.4
"06/09/21 18:06:11",12.72,50422,33.00,0.525,11.99,-305.5,1.4,2.62,0.45,100.5,8.67,11.4
"06/09/21 18:11:11",12.69,50456,33.02,0.525,11.99,-305.5,1.3,3.48,0.60,100.6,8.68,11.3
"06/09/21 18:16:11",12.67,50459,33.02,0.526,11.99,-305.5,1.2,2.12,0.37,100.1,8.64,11.4
"06/09/21 18:21:11",12.65,50450,33.01,0.524,11.99,-305.4,1.8,2.96,0.51,99.6,8.60,11.4
"06/09/21 18:26:11",12.65,50444,33.01,0.525,11.99,-305.4,1.1,2.59,0.45,99.6,8.60,11.4
"06/09/21 18:31:11",12.68,50421,32.99,0.523,11.99,-305.4,1.4,2.30,0.40,99.6,8.60,11.3
"06/09/21 18:36:11",12.66,50426,33.00,0.524,11.99,-305.4,1.6,3.32,0.57,99.8,8.62,11.4
"06/09/21 18:41:11",12.66,50393,32.97,0.524,11.99,-305.4,1.2,2.23,0.38,99.9,8.63,11.3
"06/09/21 18:46:11",12.68,50399,32.98,0.525,11.99,-305.3,1.1,2.61,0.45,99.0,8.55,11.4
"06/09/21 18:51:11",12.71,50402,32.98,0.532,11.99,-305.3,1.1,2.15,0.37,98.7,8.52,11.5
"06/09/21 18:56:11",12.75,50397,32.98,0.525,11.99,-305.3,0.9,2.55,0.44,98.9,8.53,11.4
"06/09/21 19:01:11",12.77,50391,32.98,0.525,11.99,-305.4,0.7,2.91,0.50,99.5,8.58,11.4
"06/09/21 19:06:11",12.78,50382,32.97,0.525,11.99,-305.4,0.6,2.14,0.37,100.5,8.66,11.3
"06/09/21 19:11:11",12.79,50224,32.85,0.525,11.99,-305.4,0.9,2.79,0.48,101.8,8.77,11.4
"06/09/21 19:16:11",12.81,50224,32.86,0.526,11.99,-305.3,0.6,3.26,0.56,101.5,8.75,11.3
"06/09/21 19:21:11",12.82,50232,32.86,0.525,11.99,-305.3,0.2,2.06,0.35,100.6,8.66,11.4
"06/09/21 19:26:11",12.84,50240,32.87,0.535,11.99,-305.2,0.4,2.56,0.44,100.4,8.65,11.4
"06/09/21 19:31:11",12.86,50231,32.86,0.543,11.99,-305.2,0.3,2.51,0.43,100.2,8.63,11.4
"06/09/21 19:36:11",12.89,50237,32.87,0.551,11.99,-305.2,0.3,1.98,0.34,100.3,8.63,11.4
"06/09/21 19:41:11",12.93,50245,32.88,0.552,11.99,-305.2,0.3,2.15,0.37,100.5,8.64,11.4
"06/09/21 19:46:11",12.97,50251,32.88,0.552,11.99,-305.3,0.5,3.10,0.53,101.0,8.68,11.3
"06/09/21 19:51:11",13.00,50255,32.89,0.552,11.99,-305.3,0.3,2.05,0.35,101.4,8.70,11.3
"06/09/21 19:56:11",13.05,50259,32.89,0.551,11.99,-305.3,0.4,2.90,0.50,102.0,8.75,11.4
"06/09/21 20:01:11",13.08,50272,32.90,0.551,11.99,-305.3,0.4,2.54,0.44,102.6,8.79,11.4
"06/09/21 20:06:11",13.08,50285,32.91,0.550,11.99,-305.3,0.5,2.85,0.49,102.5,8.78,11.4
"06/09/21 20:11:11",13.08,50296,32.92,0.551,11.98,-305.3,0.5,3.46,0.60,102.5,8.78,11.4
"06/09/21 20:16:11",13.08,50298,32.92,0.551,11.98,-305.3,0.5,2.67,0.46,102.7,8.80,11.4
"06/09/21 20:21:11",13.08,50307,32.93,0.551,11.98,-305.2,0.5,3.35,0.58,103.0,8.82,11.4
"06/09/21 20:26:11",13.09,50307,32.93,0.550,11.98,-305.2,0.3,3.65,0.63,103.6,8.87,11.5
"06/09/21 20:31:11",13.10,50307,32.93,0.551,11.98,-305.2,0.3,4.49,0.77,104.7,8.97,11.4
"06/09/21 20:36:11",13.10,50311,32.93,0.552,11.98,-305.2,0.4,4.41,0.76,106.0,9.08,11.4
"06/09/21 20:41:11",13.12,50312,32.93,0.554,11.98,-305.2,0.7,4.49,0.77,106.9,9.15,11.4
"06/09/21 20:46:11",13.11,50334,32.95,0.553,11.98,-305.2,0.3,4.31,0.74,106.8,9.14,11.4
"06/09/21 20:51:11",13.11,50327,32.94,0.553,11.98,-305.2,0.3,3.75,0.65,106.4,9.11,11.4
"06/09/21 20:56:11",13.10,50338,32.95,0.552,11.98,-305.2,0.4,4.25,0.73,105.5,9.03,11.5
"06/09/21 21:01:11",13.09,50337,32.95,0.552,11.98,-305.2,0.4,3.77,0.65,104.9,8.98,11.4
"06/09/21 21:06:11",13.08,50344,32.95,0.553,11.98,-305.1,0.3,4.15,0.71,104.5,8.95,11.3
"06/09/21 21:11:11",13.08,50353,32.96,0.553,11.98,-305.1,0.3,3.70,0.64,103.5,8.87,11.3
"06/09/21 21:16:11",13.07,50352,32.96,0.552,11.98,-305.1,0.2,2.42,0.42,103.1,8.83,11.4
"06/09/21 21:21:11",13.07,50356,32.96,0.552,11.98,-305.1,0.3,3.14,0.54,102.1,8.75,11.4
"06/09/21 21:26:11",13.07,50361,32.97,0.553,11.98,-305.1,0.4,3.12,0.54,101.6,8.70,11.3
"06/09/21 21:31:11",13.08,50360,32.97,0.553,11.98,-305.1,0.1,2.94,0.51,100.9,8.64,11.4
"06/09/21 21:36:11",13.09,50368,32.97,0.552,11.98,-305.1,0.3,2.66,0.46,100.4,8.60,11.4
"06/09/21 21:41:11",13.09,50376,32.98,0.552,11.98,-305.1,0.3,2.65,0.46,100.0,8.56,11.4
"06/09/21 21:46:11",13.08,50380,32.98,0.553,11.98,-305.1,0.3,2.03,0.35,100.1,8.57,11.5
"06/09/21 21:51:11",13.07,50383,32.98,0.551,11.98,-305.0,0.4,2.14,0.37,100.0,8.57,11.4
"06/09/21 21:56:11",13.08,50382,32.98,0.549,11.98,-305.0,0.6,2.11,0.36,100.1,8.57,11.3
"06/09/21 22:01:11",13.08,50386,32.98,0.547,11.98,-305.1,0.5,2.43,0.42,100.0,8.56,11.4
"06/09/21 22:06:11",13.08,50388,32.99,0.546,11.98,-305.0,0.5,2.99,0.51,100.3,8.59,11.3
"06/09/21 22:11:11",13.08,50388,32.99,0.545,11.98,-305.0,0.4,3.42,0.59,100.7,8.62,11.4
"06/09/21 22:16:11",13.08,50389,32.99,0.544,11.98,-305.0,0.6,2.74,0.47,101.0,8.65,11.4
"06/09/21 22:21:11",13.08,50394,32.99,0.542,11.98,-304.9,0.7,2.41,0.42,101.9,8.72,11.4
"06/09/21 22:26:11",13.08,50393,32.99,0.541,11.98,-304.9,0.6,2.68,0.46,102.0,8.74,11.4
"06/09/21 22:31:11",13.07,50402,33.00,0.540,11.98,-304.9,0.6,3.00,0.52,102.2,8.76,11.3
"06/09/21 22:36:11",13.08,50394,32.99,0.540,11.98,-304.9,0.4,2.72,0.47,102.2,8.75,11.4
"06/09/21 22:41:11",13.08,50397,32.99,0.539,11.98,-304.9,0.4,3.15,0.54,102.1,8.74,11.4
"06/09/21 22:46:11",13.09,50391,32.99,0.538,11.98,-304.9,0.4,2.45,0.42,101.8,8.71,11.4
"06/09/21 22:51:11",13.09,50394,32.99,0.537,11.98,-304.9,0.6,3.25,0.56,102.2,8.75,11.4
"06/09/21 22:56:10",13.10,50396,32.99,0.537,11.98,-304.9,0.4,3.42,0.59,102.0,8.73,11.3
"06/09/21 23:01:11",13.10,50403,33.00,0.536,11.98,-304.8,0.5,2.91,0.50,102.3,8.76,11.4
"06/09/21 23:06:11",13.10,50402,33.00,0.536,11.98,-304.8,0.6,3.05,0.53,102.5,8.77,11.4
"06/09/21 23:11:12",13.10,50398,32.99,0.536,11.98,-304.8,0.5,3.91,0.67,102.6,8.79,11.3
"06/09/21 23:16:12",13.11,50400,33.00,0.537,11.98,-304.8,0.4,2.73,0.47,102.7,8.79,11.3
"06/09/21 23:21:12",13.10,50414,33.01,0.537,11.98,-304.8,0.7,3.69,0.64,102.8,8.80,11.3
"06/09/21 23:26:11",13.10,50410,33.00,0.536,11.98,-304.8,0.5,4.25,0.73,102.9,8.81,11.4
"06/09/21 23:31:11",13.11,50405,33.00,0.537,11.98,-304.8,0.6,3.74,0.64,103.5,8.86,11.4
"06/09/21 23:36:11",13.13,50401,33.00,0.537,11.98,-304.8,0.6,4.42,0.76,103.8,8.88,11.4
"06/09/21 23:41:11",13.14,50406,33.00,0.535,11.98,-304.8,0.6,3.59,0.62,104.0,8.90,11.4
"06/09/21 23:46:11",13.13,50423,33.01,0.537,11.98,-304.7,0.4,4.68,0.81,104.3,8.92,11.4
"06/09/21 23:51:11",13.12,50425,33.01,0.540,11.97,-304.7,0.7,4.02,0.69,104.7,8.95,11.4
"06/09/21 23:56:11",13.13,50415,33.01,0.539,11.97,-304.7,0.5,4.08,0.70,105.2,9.00,11.4
"06/10/21 00:01:11",13.14,50410,33.00,0.540,11.97,-304.7,0.4,3.68,0.63,105.4,9.02,11.3
"06/10/21 00:06:11",13.16,50411,33.01,0.539,11.97,-304.7,0.4,3.65,0.63,105.4,9.01,11.4
"06/10/21 00:11:11",13.18,50412,33.01,0.537,11.97,-304.7,0.3,3.84,0.66,105.5,9.02,11.5
"06/10/21 00:16:11",13.19,50416,33.01,0.535,11.97,-304.7,0.5,5.40,0.93,105.7,9.03,11.3
"06/10/21 00:21:11",13.20,50417,33.01,0.536,11.97,-304.7,0.4,5.35,0.92,106.4,9.09,11.4
"06/10/21 00:26:11",13.20,50424,33.02,0.537,11.97,-304.7,0.2,4.80,0.83,106.9,9.13,11.5
"06/10/21 00:31:11",13.19,50429,33.02,0.539,11.97,-304.7,0.4,5.48,0.95,106.9,9.13,11.4
"06/10/21 00:36:11",13.18,50432,33.02,0.539,11.97,-304.7,0.2,5.57,0.96,107.3,9.17,11.3
"06/10/21 00:41:11",13.17,50436,33.02,0.540,11.97,-304.7,0.4,4.85,0.84,106.9,9.13,11.4
"06/10/21 00:46:11",13.17,50430,33.02,0.539,11.97,-304.7,0.4,5.55,0.96,107.8,9.21,11.4
"06/10/21 00:51:11",13.17,50427,33.02,0.539,11.97,-304.7,0.4,5.65,0.97,108.5,9.28,11.4
"06/10/21 00:56:12",13.18,50417,33.01,0.542,11.97,-304.7,0.3,7.04,1.21,109.4,9.35,11.3
"06/10/21 01:01:11",13.17,50431,33.02,0.546,11.97,-304.7,0.4,5.88,1.01,109.4,9.35,11.4
"06/10/21 01:06:11",13.15,50436,33.02,0.551,11.97,-304.7,0.3,5.18,0.89,109.5,9.36,11.3
"06/10/21 01:11:11",13.15,50432,33.02,0.554,11.97,-304.7,0.4,6.72,1.16,109.3,9.34,11.4
"06/10/21 01:16:11",13.14,50438,33.02,0.557,11.97,-304.7,0.4,7.37,1.27,109.5,9.36,11.4
"06/10/21 01:21:11",13.12,50439,33.02,0.560,11.97,-304.7,0.2,5.55,0.96,109.3,9.35,11.3
"06/10/21 01:26:11",13.12,50440,33.02,0.561,11.97,-304.7,0.3,6.49,1.12,108.9,9.31,11.4
"06/10/21 01:31:11",13.11,50438,33.02,0.562,11.97,-304.7,0.3,6.61,1.14,108.8,9.31,11.6
"06/10/21 01:36:11",13.11,50437,33.02,0.560,11.97,-304.7,0.4,5.66,0.98,108.1,9.25,11.4
"06/10/21 01:41:11",13.11,50438,33.02,0.561,11.97,-304.7,0.3,5.03,0.87,107.7,9.21,11.4
"06/10/21 01:46:11",13.11,50440,33.02,0.562,11.97,-304.7,0.1,5.83,1.01,107.7,9.21,11.4
"06/10/21 01:51:11",13.10,50445,33.03,0.559,11.97,-304.7,0.2,5.21,0.90,107.8,9.22,11.4
"06/10/21 01:56:11",13.09,50451,33.03,0.558,11.97,-304.7,0.1,5.08,0.88,107.2,9.18,11.4
"06/10/21 02:01:11",13.07,50448,33.03,0.562,11.97,-304.7,0.3,4.79,0.83,107.1,9.18,11.3
"06/10/21 02:06:11",13.06,50443,33.03,0.564,11.97,-304.7,0.3,6.03,1.04,107.0,9.16,11.4
"06/10/21 02:11:11",13.05,50451,33.03,0.567,11.97,-304.7,0.3,5.18,0.89,106.6,9.13,11.4
"06/10/21 02:16:11",13.03,50456,33.03,0.569,11.97,-304.7,0.1,5.31,0.92,106.3,9.11,11.4
"06/10/21 02:21:11",13.01,50452,33.03,0.570,11.98,-304.7,0.3,5.17,0.89,106.1,9.10,11.4
"06/10/21 02:26:11",13.03,50442,33.02,0.570,11.98,-304.7,0.1,4.63,0.80,105.9,9.08,11.3
"06/10/21 02:31:11",13.02,50456,33.03,0.570,11.98,-304.7,0.3,5.19,0.90,105.7,9.06,11.4
"06/10/21 02:36:11",13.01,50456,33.03,0.570,11.98,-304.7,0.2,6.40,1.11,105.9,9.08,11.4
"06/10/21 02:41:11",13.00,50454,33.03,0.571,11.98,-304.7,0.3,4.99,0.86,106.2,9.11,11.4
"06/10/21 02:46:12",12.99,50449,33.03,0.573,11.98,-304.7,0.1,6.33,1.09,106.6,9.15,11.4
"06/10/21 02:51:11",12.99,50445,33.02,0.572,11.98,-304.7,0.1,6.11,1.05,106.8,9.16,11.3
"06/10/21 02:56:11",12.98,50452,33.03,0.572,11.98,-304.7,0.2,5.72,0.99,106.7,9.15,11.4
"06/10/21 03:01:11",12.96,50450,33.03,0.572,11.98,-304.7,0.1,6.07,1.04,107.0,9.19,11.4
"06/10/21 03:06:11",12.98,50443,33.02,0.573,11.98,-304.7,0.0,6.32,1.09,107.2,9.20,11.3
"06/10/21 03:11:11",13.00,50437,33.02,0.575,11.98,-304.7,0.3,6.87,1.19,107.5,9.22,11.4
"06/10/21 03:16:11",13.02,50442,33.02,0.577,11.98,-304.7,0.1,5.62,0.97,107.5,9.22,11.4
"06/10/21 03:21:11",13.02,50450,33.03,0.576,11.98,-304.7,0.3,5.17,0.89,107.6,9.23,11.4
"06/10/21 03:26:11",13.01,50454,33.03,0.574,11.98,-304.7,0.1,5.36,0.93,107.5,9.22,11.4
"06/10/21 03:31:11",13.00,50460,33.03,0.577,11.98,-304.7,0.1,5.94,1.03,107.8,9.24,11.3
"06/10/21 03:36:12",12.99,50449,33.03,0.579,11.98,-304.7,0.2,6.33,1.09,108.3,9.29,11.3
"06/10/21 03:41:11",13.00,50447,33.03,0.580,11.98,-304.7,0.3,6.57,1.13,108.3,9.29,11.4
"06/10/21 03:46:11",13.00,50456,33.03,0.581,11.98,-304.7,0.1,5.02,0.87,108.3,9.29,11.3
"06/10/21 03:51:11",12.99,50455,33.03,0.579,11.98,-304.7,0.3,6.67,1.15,108.4,9.30,11.3
"06/10/21 03:56:11",12.98,50458,33.03,0.579,11.98,-304.7,0.1,5.84,1.01,108.3,9.29,11.3
"06/10/21 04:01:11",12.98,50448,33.03,0.580,11.98,-304.7,0.2,6.13,1.06,108.2,9.28,11.3
"06/10/21 04:06:11",12.98,50454,33.03,0.581,11.98,-304.7,0.3,6.34,1.09,107.9,9.25,11.3
"06/10/21 04:11:11",12.98,50454,33.03,0.581,11.98,-304.7,0.2,5.65,0.97,108.0,9.26,11.4
"06/10/21 04:16:11",12.98,50455,33.03,0.580,11.98,-304.7,0.2,5.33,0.92,108.0,9.27,11.4
"06/10/21 04:21:11",12.98,50457,33.03,0.579,11.98,-304.7,0.2,6.84,1.18,108.4,9.30,11.4
"06/10/21 04:26:11",12.97,50457,33.03,0.581,11.98,-304.7,0.3,6.74,1.16,108.5,9.31,11.4
"06/10/21 04:31:11",12.96,50458,33.03,0.583,11.98,-304.7,0.3,5.56,0.96,108.6,9.32,11.4
"06/10/21 04:36:11",12.95,50458,33.03,0.582,11.98,-304.7,0.2,6.75,1.16,108.7,9.34,11.4
"06/10/21 04:41:11",12.94,50458,33.03,0.583,11.98,-304.7,0.3,6.69,1.16,109.1,9.37,11.3
"06/10/21 04:46:12",12.94,50458,33.03,0.584,11.98,-304.7,0.2,7.13,1.23,108.8,9.34,11.3
"06/10/21 04:51:11",12.94,50459,33.03,0.583,11.98,-304.7,0.2,7.91,1.36,109.0,9.36,11.4
"06/10/21 04:56:11",12.94,50462,33.03,0.585,11.98,-304.7,0.3,6.90,1.19,109.1,9.37,11.4
"06/10/21 05:01:11",12.93,50455,33.03,0.585,11.98,-304.7,0.2,6.61,1.14,109.4,9.39,11.3
"06/10/21 05:06:11",12.93,50454,33.03,0.586,11.98,-304.7,0.4,6.91,1.19,109.5,9.40,11.4
"06/10/21 05:11:11",12.91,50453,33.03,0.572,11.98,-304.7,0.4,7.55,1.30,109.2,9.38,11.4
"06/10/21 05:16:11",12.90,50454,33.03,0.557,11.98,-304.8,0.4,6.46,1.11,108.6,9.33,11.4
"06/10/21 05:21:11",12.89,50426,33.01,0.558,11.98,-304.8,0.6,6.95,1.20,109.2,9.39,11.4
"06/10/21 05:26:11",12.89,50315,32.93,0.559,11.98,-304.8,1.5,6.61,1.14,109.9,9.45,11.3
"06/10/21 05:31:11",12.88,50243,32.87,0.559,11.98,-304.8,1.1,7.20,1.24,110.3,9.50,11.4
"06/10/21 05:36:11",12.87,50206,32.84,0.560,11.98,-304.8,0.7,6.74,1.16,110.3,9.49,11.4
"06/10/21 05:41:11",12.85,50179,32.82,0.560,11.98,-304.7,0.7,7.59,1.31,109.9,9.46,11.3
"06/10/21 05:46:11",12.86,50164,32.81,0.561,11.98,-304.7,0.6,6.31,1.09,109.6,9.44,11.4
"06/10/21 05:51:11",12.86,50168,32.82,0.560,11.98,-304.7,0.4,6.54,1.13,109.7,9.45,11.5
"06/10/21 05:56:11",12.85,50145,32.80,0.560,11.98,-304.7,1.1,6.91,1.19,109.7,9.45,11.3
"06/10/21 06:01:11",12.86,50119,32.78,0.560,11.98,-304.7,1.5,6.72,1.16,109.8,9.46,11.3
"06/10/21 06:06:10",12.86,50062,32.74,0.561,11.98,-304.7,1.7,7.44,1.28,110.1,9.49,11.3
"06/10/21 06:11:10",12.87,49996,32.69,0.561,11.98,-304.7,1.0,6.60,1.14,110.4,9.51,11.3
"06/10/21 06:16:11",12.86,49950,32.66,0.560,11.98,-304.7,0.9,7.44,1.28,110.4,9.51,11.4
"06/10/21 06:21:12",12.85,49894,32.62,0.561,11.98,-304.7,1.4,6.48,1.12,110.2,9.50,11.3
"06/10/21 06:26:11",12.82,49865,32.59,0.560,11.98,-304.7,1.7,6.66,1.15,109.9,9.49,11.3
"06/10/21 06:31:11",12.83,49852,32.59,0.561,11.98,-304.7,0.7,5.80,1.00,109.7,9.47,11.3
"06/10/21 06:36:11",12.83,49912,32.63,0.560,11.98,-304.7,0.3,5.93,1.03,109.8,9.47,11.3
"06/10/21 06:41:11",12.84,49912,32.63,0.560,11.98,-304.7,0.5,5.60,0.96,109.7,9.46,11.4
"06/10/21 06:46:11",12.83,49887,32.61,0.560,11.98,-304.7,0.5,6.04,1.04,109.9,9.48,11.3
"06/10/21 06:51:11",12.82,49874,32.60,0.560,11.98,-304.8,0.6,7.01,1.21,109.9,9.48,11.3
"06/10/21 06:56:11",12.81,49904,32.62,0.561,11.98,-304.8,0.4,6.75,1.16,109.4,9.44,11.3
"06/10/21 07:01:11",12.80,49933,32.64,0.584,11.98,-304.8,0.3,6.56,1.13,108.1,9.33,11.4
"06/10/21 07:06:11",12.79,49946,32.65,0.594,11.98,-304.8,0.3,6.70,1.16,107.4,9.27,11.3
"06/10/21 07:11:10",12.79,49947,32.65,0.594,11.98,-304.9,0.5,7.15,1.24,107.3,9.27,11.3
"06/10/21 07:16:10",12.79,49957,32.66,0.595,11.98,-304.9,0.3,7.11,1.22,107.2,9.26,11.3
"06/10/21 07:21:10",12.78,49991,32.68,0.594,11.98,-304.9,0.4,7.24,1.25,106.8,9.22,11.3
"06/10/21 07:26:10",12.77,50001,32.69,0.595,11.98,-305.0,0.4,7.34,1.27,106.6,9.21,11.3
"06/10/21 07:31:10",12.76,50017,32.70,0.595,11.99,-305.0,0.4,6.13,1.06,106.6,9.20,11.5
"06/10/21 07:36:11",12.76,50021,32.70,0.595,11.99,-305.1,0.4,6.31,1.09,106.4,9.19,11.3
"06/10/21 07:41:11",12.76,50028,32.71,0.595,11.99,-305.1,0.2,6.51,1.12,105.9,9.15,11.4
"06/10/21 07:46:10",12.74,50042,32.72,0.596,11.99,-305.1,0.4,5.79,1.00,105.7,9.13,11.3
"06/10/21 07:51:11",12.73,50053,32.73,0.596,11.99,-305.1,0.4,6.97,1.20,105.3,9.10,11.3
"06/10/21 07:56:11",12.72,50062,32.73,0.596,11.99,-305.1,0.3,6.03,1.04,104.8,9.06,11.4
"06/10/21 08:01:11",12.71,50070,32.74,0.596,11.99,-305.2,0.4,6.17,1.06,104.1,9.00,11.3
"06/10/21 08:06:11",12.69,50083,32.75,0.596,11.99,-305.1,0.5,6.05,1.04,104.0,9.00,11.4
"06/10/21 08:11:11",12.68,50089,32.75,0.596,11.99,-305.2,0.3,6.96,1.20,103.7,8.97,11.4
"06/10/21 08:16:11",12.67,50098,32.76,0.595,11.99,-305.2,0.3,6.40,1.11,103.6,8.96,11.3
"06/10/21 08:21:11",12.68,50102,32.76,0.596,11.99,-305.2,0.4,6.71,1.16,103.3,8.94,11.4
"06/10/21 08:26:11",12.67,50141,32.79,0.596,11.99,-305.2,0.2,6.67,1.15,103.3,8.93,11.3
"06/10/21 08:31:12",12.67,50151,32.80,0.595,11.99,-305.2,0.3,5.83,1.01,102.8,8.89,11.3
"06/10/21 08:36:11",12.66,50153,32.80,0.595,11.99,-305.3,0.3,6.61,1.14,102.2,8.84,11.3
"06/10/21 08:41:11",12.65,50166,32.81,0.596,11.99,-305.3,0.3,5.68,0.98,102.5,8.87,11.3
"06/10/21 08:46:11",12.66,50175,32.81,0.595,11.99,-305.3,0.3,5.38,0.93,102.7,8.89,11.3
"06/10/21 08:51:11",12.65,50188,32.82,0.594,11.99,-305.3,0.4,6.42,1.11,102.7,8.88,11.3
"06/10/21 08:56:11",12.65,50188,32.82,0.594,11.99,-305.4,0.3,5.93,1.02,102.4,8.86,11.4
"06/10/21 09:01:11",12.65,50195,32.83,0.591,11.99,-305.4,0.3,5.90,1.02,102.4,8.86,11.4
"06/10/21 09:06:11",12.65,50208,32.84,0.587,11.99,-305.4,0.3,6.14,1.06,102.2,8.84,11.3
"06/10/21 09:11:11",12.64,50215,32.84,0.587,11.99,-305.4,0.4,5.20,0.90,102.0,8.83,11.3
"06/10/21 09:16:11",12.64,50221,32.85,0.588,11.99,-305.4,0.4,6.16,1.06,102.2,8.84,11.3
"06/10/21 09:21:11",12.64,50227,32.85,0.584,12.00,-305.5,0.4,5.83,1.01,101.7,8.79,11.4
"06/10/21 09:26:11",12.64,50232,32.85,0.583,12.00,-305.5,0.3,5.46,0.94,101.8,8.80,11.3
"06/10/21 09:31:11",12.63,50247,32.86,0.580,12.00,-305.5,0.4,6.56,1.13,101.7,8.80,11.4
"06/10/21 09:36:11",12.63,50253,32.87,0.577,12.00,-305.5,0.3,3.77,0.65,101.4,8.77,11.3
"06/10/21 09:41:11",12.63,50257,32.87,0.574,12.00,-305.5,0.3,4.91,0.85,101.4,8.77,11.3
"06/10/21 09:46:11",12.62,50264,32.88,0.571,12.00,-305.5,0.4,4.80,0.83,101.1,8.75,11.4
"06/10/21 09:51:11",12.61,50274,32.88,0.567,12.00,-305.5,0.4,5.60,0.96,100.7,8.71,11.3
"06/10/21 09:56:11",12.61,50279,32.89,0.564,12.00,-305.5,0.4,5.52,0.95,100.5,8.70,11.4
"06/10/21 10:01:11",12.61,50283,32.89,0.562,12.00,-305.5,0.4,4.89,0.84,100.4,8.69,11.3
"06/10/21 10:06:11",12.60,50290,32.89,0.560,12.00,-305.5,0.6,5.17,0.89,100.6,8.71,11.3
"06/10/21 10:11:11",12.60,50291,32.90,0.560,12.00,-305.6,0.6,5.39,0.93,100.3,8.68,11.3
"06/10/21 10:16:11",12.59,50298,32.90,0.560,12.00,-305.6,0.7,4.95,0.85,99.9,8.65,11.3
"06/10/21 10:21:11",12.60,50299,32.90,0.560,12.00,-305.7,0.8,5.94,1.03,100.1,8.66,11.4
"06/10/21 10:26:11",12.59,50309,32.91,0.560,12.00,-305.7,1.2,4.61,0.80,99.9,8.65,11.3
"06/10/21 10:31:11",12.58,50316,32.91,0.560,12.00,-305.7,1.5,4.22,0.73,99.1,8.58,11.3
"06/10/21 10:36:11",12.57,50321,32.92,0.560,12.00,-305.7,1.8,5.15,0.89,98.2,8.50,11.3
"06/10/21 10:41:11",12.57,50330,32.92,0.560,12.00,-305.7,2.1,4.27,0.74,97.9,8.48,11.3
"06/10/21 10:46:11",12.56,50337,32.93,0.559,12.00,-305.7,2.3,4.50,0.78,97.3,8.43,11.4
"06/10/21 10:51:11",12.56,50343,32.93,0.560,12.00,-305.7,2.0,4.13,0.71,97.1,8.41,11.3
"06/10/21 10:56:11",12.55,50347,32.93,0.560,12.00,-305.8,2.0,4.08,0.70,96.4,8.35,11.4
"06/10/21 11:01:11",12.55,50352,32.94,0.560,12.00,-305.8,1.8,4.70,0.81,96.1,8.32,11.3
"06/10/21 11:06:11",12.54,50354,32.94,0.560,12.00,-305.8,2.1,4.01,0.69,96.2,8.33,11.3
"06/10/21 11:11:11",12.54,50358,32.94,0.560,12.00,-305.8,2.5,3.64,0.63,96.0,8.31,11.3
"06/10/21 11:16:11",12.53,50366,32.95,0.560,12.00,-305.8,2.6,3.74,0.64,95.6,8.28,11.3
"06/10/21 11:21:11",12.53,50367,32.95,0.560,12.00,-305.8,2.5,3.77,0.65,95.2,8.25,11.3
"06/10/21 11:26:11",12.52,50374,32.95,0.560,12.00,-305.9,2.6,4.11,0.71,94.9,8.23,11.3
"06/10/21 11:31:11",12.52,50378,32.96,0.559,12.01,-305.9,2.5,4.47,0.77,94.1,8.15,11.4
"06/10/21 11:36:11",12.51,50379,32.96,0.559,12.01,-305.9,2.7,4.21,0.73,93.4,8.10,11.4
"06/10/21 11:41:11",12.51,50385,32.96,0.558,12.01,-306.0,2.9,3.92,0.67,93.2,8.08,11.3
"06/10/21 11:46:11",12.51,50390,32.96,0.558,12.01,-306.0,2.9,3.54,0.61,92.9,8.05,11.4
"06/10/21 11:51:11",12.50,50399,32.97,0.558,12.01,-306.0,2.9,3.62,0.62,92.5,8.02,11.3
"06/10/21 11:56:11",12.50,50401,32.97,0.558,12.01,-306.0,2.6,4.17,0.72,92.1,7.99,11.3
"06/10/21 12:01:11",12.50,50405,32.97,0.558,12.01,-306.1,2.9,3.66,0.63,92.3,8.00,11.3
"06/10/21 12:06:11",12.50,50409,32.98,0.558,12.01,-306.1,3.0,4.58,0.79,92.1,7.98,11.3
"06/10/21 12:11:11",12.49,50410,32.98,0.559,12.01,-306.1,2.6,3.04,0.53,92.8,8.05,11.3
"06/10/21 12:16:11",12.49,50413,32.98,0.559,12.01,-306.2,3.3,3.26,0.56,92.7,8.04,11.3
"06/10/21 12:21:11",12.48,50415,32.98,0.559,12.01,-306.2,3.2,3.56,0.61,92.8,8.04,11.3
"06/10/21 12:26:11",12.48,50421,32.98,0.559,12.01,-306.2,2.9,3.63,0.62,93.0,8.07,11.3
"06/10/21 12:31:11",12.47,50424,32.99,0.559,12.01,-306.2,2.9,3.73,0.64,92.7,8.04,11.3
"06/10/21 12:36:11",12.47,50429,32.99,0.559,12.01,-306.2,2.6,2.64,0.45,92.9,8.06,11.3
